me	 0.0095106 0.0274242 0.0153894 0.0407338 -0.0107415 0.0382913 0.010448 0.00623542 0.0290826 0.00495858 0.00554133 -0.00438442 0.0220889 -0.0199592 0.0145255 0.00648648 -0.0178179 -0.0199361 0.000572461 -0.00229961 0.00660046 0.0120208 -0.00426442 0.0181268 0.0133021 0.00751962 -0.000775797 0.00750087 0.0157753 0.0139443 -0.0150847 0.00928189 -0.00186754 0.0166186 0.0393017 -0.00592471 0.0196489 -0.00055683 -0.00384182 -0.00152162 0.00451008 -0.00938495 0.00557994 0.0087856 0.0255542 0.000712256 0.0276846 0.0177007 0.00992113 0.00396062 -0.00415418 -9.5396e-05 0.0140132 -0.0211822 0.0193421 -0.00972366 0.0139795 -0.0303296 0.00035663 -0.0101033 -0.0339626 0.00166048 -0.00663355 -0.0158375 0.00656092 0.0106985 -0.0104838 0.0234835 -0.00179639 0.0183271 0.000171711 0.0140522 -0.02359 -0.0353622 0.0344122 -0.00815146 0.00758215 -0.0169013 0.0116806 0.00262228 0.00607803 -0.0140215 0.0321242 -0.0104064 -0.00633666 0.00376029 -0.0042726 0.013761 -0.00646545 0.0215468 0.0132576 0.0187995 0.0198335 0.00681795 0.00636948 0.0183605 0.000188142 0.00304051 -0.0143455 -0.00757284 -0.00962958 0.0376935 0.021477 0.00201381 -0.0186115 0.0524029 0.0119701 0.034684 0.00393766 -0.006221 -0.00373061 0.0129821 0.00462148 0.00363393 0.00957331 0.0229754 0.00699568 0.0090913 0.00488341 0.0172913 0.0101843 0.0223669 0.0311657 0.029625 -0.00332707 -0.0153227 -0.0044047 0.0360686
big	 -0.0030213 -0.0231818 -0.00763259 -0.0200568 0.0231229 -0.0170689 0.007512 -0.00818288 -0.0205763 0.00741724 0.0139143 0.0236373 -0.00306334 0.0374047 -0.00357132 0.00255821 0.0203067 0.0248215 0.0186401 0.00219928 0.00462577 -0.00686988 0.0201647 -0.00546569 -0.00181288 0.00255976 0.00617574 0.00665615 -0.00201513 -0.0153334 0.0134613 0.0013203 0.0115361 -0.00182666 -0.0278411 0.00394515 -0.00915705 0.013921 0.0156689 0.0195993 -0.00493997 0.0260055 0.0134798 -0.0125909 -0.0268694 0.0082381 -0.00542613 -0.003927 0.000481882 -0.000286373 0.014192 0.0106437 0.00374434 0.0318813 -0.00675636 0.0232104 0.00201399 0.0347446 0.0242792 0.0243615 0.0510461 0.0158635 0.0261182 0.0320154 0.00157385 -0.00967583 0.0279167 -0.0141172 -0.00526659 -0.00127246 0.0283939 0.000309232 0.0477803 0.040841 -0.020716 0.0139593 0.00895766 0.0136042 0.015573 0.00174384 0.00297883 0.0189584 -0.0178796 0.0288009 0.0287403 0.00629452 0.0211227 0.0113599 0.0197726 -0.0213535 -0.00334185 0.000150837 -0.0214822 0.00696661 -0.00234107 -0.00891619 0.0118173 0.0121076 0.0208676 0.0116967 0.0259053 -0.0207845 -0.00507716 0.0109079 0.0320051 -0.0383526 -0.00139048 -0.0122809 -0.0199473 0.0242737 0.00163449 -0.00543901 0.00804492 0.00295903 0.000199037 -0.00801147 -0.00313253 -4.59323e-05 0.00285822 -0.00763816 -6.66053e-05 -0.0142605 -0.0212574 -0.0133434 0.00376982 0.0340124 0.0215513 -0.020076
school	 -0.000230671 0.0136562 0.0159785 0.027391 0.00149793 0.023138 0.00305992 0.00697819 0.0239575 0.00209486 0.00407258 0.00534677 0.0214059 -0.00900163 0.00857962 1.31501e-05 -0.00922615 -0.00301414 -0.0049881 0.00405285 0.00915156 0.015546 0.00244601 0.00923136 0.00522812 0.00386688 0.00599293 0.00798791 0.00278461 0.0102086 -0.00175091 0.00614677 -0.00691973 0.0139027 0.0170913 0.00227287 0.00558676 0.00516992 0.000968348 0.0073626 0.0122458 0.00286229 0.00901665 0.00359223 0.0169415 0.001629 0.0156856 0.00888793 0.0063005 0.00612611 -0.000492162 -0.00452542 0.00798241 0.00190722 0.00661855 0.00662637 0.0108399 -0.0120358 0.00606437 0.00208916 -0.0185902 -0.00513273 0.00245304 0.00516682 0.00967833 0.00344232 -0.00298494 0.00307153 -0.00592489 0.0160631 0.00328598 0.00420186 -0.000563843 -0.0129135 0.0131767 -0.00266149 0.00802252 -0.001266 0.00930778 0.00227459 0.0117618 0.00465904 0.0203829 -0.00189226 0.00537869 -0.00205155 0.00121835 0.00963903 -0.00945255 0.0126398 0.0138005 0.0205685 0.00981407 0.0121915 0.0100971 0.0073096 -0.00426371 0.0027015 -0.00255253 -0.0059473 0.00367501 0.0189751 0.00693959 0.00197329 -0.0103546 0.0323302 0.0064066 0.0197459 0.00655574 -0.00148875 0.010474 0.00385593 0.00349009 -6.9792e-05 0.00444404 0.00934549 0.00940127 0.010329 0.00282178 0.0136154 -0.00367277 0.0119321 0.0172115 0.0215554 0.0048157 -0.0139203 0.0010729 0.0154451
ca	 0.0216047 0.0597817 0.0319509 0.0609434 -0.031894 0.0509558 0.0219287 0.00910372 0.0585673 -0.00115199 0.00895019 -0.0132614 0.0370721 -0.0462453 0.0283129 0.00637552 -0.039446 -0.0381185 -0.0199424 0.00529615 0.0139542 0.0304653 -0.0359431 0.0322619 0.0147818 0.00361919 -0.00141475 0.00423626 0.0204613 0.0239544 -0.0140887 0.00949118 -0.0248087 0.0259985 0.0650013 -0.00613219 0.0373916 -0.0101292 -0.0178282 -0.0203831 0.0248046 -0.0281478 0.0105013 0.0270817 0.0704871 -0.0040431 0.0458892 0.0322641 0.0197182 -0.00555328 -0.00978197 -0.00816847 0.0124882 -0.0290381 0.0281238 -0.0121037 0.0184961 -0.0610472 -0.0104033 -0.0416457 -0.0794951 -0.0262662 -0.0205878 -0.0247163 0.0231243 0.024293 -0.0253121 0.0362138 -0.0119332 0.0294787 -0.0278414 0.0240121 -0.0468192 -0.0752648 0.0451037 -0.0135564 0.0110293 -0.00541171 0.0160813 0.00489554 0.0134407 -0.0158644 0.079278 -0.0383102 -0.0266644 -0.0130017 -0.00484689 0.0016666 -0.026353 0.048362 0.0144951 0.0229292 0.0365389 0.0109137 0.0212904 0.0214469 -0.0123547 0.0192412 -0.0116034 -0.0294221 -0.019506 0.0541073 0.0143275 -0.00502362 -0.0210756 0.097598 0.0271329 0.0650562 0.0178823 -0.0221591 0.00260843 0.0220738 0.0115165 -0.0109161 0.00301486 0.0504288 0.0151879 0.0210889 0.0265405 0.00736557 -0.00342147 0.0522856 0.0558923 0.048961 -0.0123311 -0.0440144 -0.0180706 0.0572996
when	 -0.00125167 -0.0286184 -0.0221506 -0.015942 0.039129 -0.0426254 0.0268283 -0.0176169 -0.0317883 0.0198711 0.0344005 0.0570363 -0.00901208 0.0696931 -0.017664 0.000739405 0.0155708 0.0341443 0.0283197 0.00030947 0.00051418 -0.00946441 0.0347626 0.00856748 -0.00527505 0.00566638 0.0273406 0.00849425 -0.012994 -0.0289394 0.0102906 0.000660981 -0.00257398 0.010852 -0.0533473 0.00313923 -0.0164361 0.0133118 0.0166648 0.0467389 0.00776103 0.0611146 0.0228251 -0.0256578 -0.0546453 0.016554 -0.0020425 -0.00294595 0.0135889 0.0125024 0.00842481 0.0148512 0.00590899 0.0667837 -0.0138996 0.0535137 0.0175167 0.0598728 0.0416277 0.0321053 0.0774749 0.0492934 0.0428372 0.0401369 0.0142966 -0.0376866 0.0387634 -0.0463167 -0.038133 0.0117883 0.0336832 0.0046068 0.0917205 0.0550761 -0.0425178 0.0100145 0.0373615 0.0428876 0.0468921 0.0104463 0.0033474 0.0510603 -0.0151307 0.0431917 0.0495589 -0.0189782 0.0251911 0.0171906 0.0371397 -0.0335689 -0.00482515 0.00455824 -0.0665383 0.0220907 -0.0243329 -0.0170379 0.0215975 0.0245728 0.0265889 0.0206205 0.0830375 -0.0170675 -0.0173482 0.0303711 0.0350714 -0.0654531 0.00303348 0.00668007 -0.0490201 0.0302821 -0.0107273 -0.0228524 0.053457 0.0132119 -0.00183012 -0.0163943 -0.00317504 -0.00275758 -0.00661123 -0.0199205 -0.00693511 -0.0348203 -0.0363681 0.000658495 0.0183764 0.0760272 0.0364836 -0.035978
hot	 0.00672267 -0.00525799 -0.00776034 -0.00364303 0.0121791 -0.00741329 0.0108935 0.000796498 -0.0104512 0.00423792 0.0133104 0.020901 -0.00755183 0.0255135 -0.00513014 -0.00102705 0.0145577 0.0207025 0.0011789 0.00404442 0.00671766 -0.00279337 0.0131865 0.00729414 0.00120126 0.0103204 0.0162085 0.00640369 -0.000394592 -0.00432683 0.00664237 0.00783427 0.000572014 0.00982278 -0.0245195 0.0101408 -0.00292582 0.00463984 0.0119112 0.0166255 0.00658255 0.0179897 0.0192221 0.000104032 -0.0149679 0.00921989 -0.00204855 0.00126375 0.0132436 -0.000929779 0.00167295 0.00945128 0.00206009 0.0283754 -0.00571961 0.0208393 0.0173308 0.0244608 0.0273482 0.0150627 0.028606 0.0113939 0.0199463 0.0135377 0.00403983 -0.0131229 0.017865 -0.00967512 -0.0133664 0.012475 0.00585416 0.00496804 0.0290423 0.0219161 -0.0165695 0.00571627 0.0197376 0.0224887 0.0154462 0.00794584 0.0066996 0.0273726 0.0107997 0.0129317 0.0196098 -0.00473398 0.0226075 0.0135582 0.0149449 -0.00548991 -0.00555918 -0.00314477 -0.0195606 0.00377081 -0.00155806 -0.00392613 0.00725301 0.0169928 0.0102588 0.0115107 0.0237765 -0.00179698 -0.00708065 0.0187091 0.0157213 -0.0171017 -0.00131036 0.00200467 -0.0185686 0.0169941 0.00358194 -0.00965756 0.0165218 0.00557682 0.00464092 0.000274068 -0.00172209 0.00500133 0.00184821 -4.81747e-05 -0.0105837 -0.00810127 -0.0122228 -0.000425496 0.00669268 0.0307258 0.0220886 -0.0161856
old	 -0.00283643 -0.00937601 -0.00604414 -0.000444507 0.0167094 -0.00619799 0.0105375 0.000486738 -0.00732322 0.00475016 0.0202666 0.0314283 0.000516529 0.0316724 -0.00458913 0.00465175 0.00486628 0.0186056 0.010632 -0.000319276 0.00457016 -0.00194772 0.0218545 0.00820167 0.00168569 0.00749921 0.0212823 0.00168715 -0.00422961 -0.0157376 0.000558833 0.00472381 0.00257429 0.0105981 -0.0226631 0.00889373 -0.00849153 0.0126855 0.00975798 0.0212874 0.000489419 0.0289041 0.0107725 -0.00861591 -0.0159153 0.0094612 0.00815296 0.00269295 0.00822885 0.00879995 -0.00283793 0.00276245 0.00222102 0.0224488 -0.00772168 0.021067 0.015466 0.023947 0.0248256 0.0221351 0.0331357 0.020028 0.01902 0.0166586 0.00922368 -0.00993957 0.0123687 -0.0236745 -0.0101379 0.0148263 0.0167595 0.0104257 0.0403817 0.021745 -0.0146419 0.00670714 0.0123439 0.0265762 0.0238604 0.00623999 0.0135021 0.0258557 2.85311e-05 0.0168965 0.0195735 -0.0130502 0.0132085 0.0142612 0.022975 -0.0116982 0.00347886 0.00663772 -0.0316338 0.00877054 -0.00916321 -0.00552386 0.00896492 0.0149262 0.00862608 0.00442148 0.0315866 0.000835547 -0.00842147 0.0166159 0.0230972 -0.023461 0.00578887 0.0120881 -0.0255678 0.01785 -0.00153973 -0.00236994 0.0277509 0.00924305 0.00219105 -0.00331342 -0.000985069 -0.00168324 0.00252708 -0.0036312 -0.00570516 -0.0123134 -0.0155053 0.0112927 0.0119345 0.0321966 0.0172946 -0.0141588
at	 0.00194794 0.0122289 0.00927831 0.0141432 -0.00583327 0.0151516 0.00214889 0.0113746 0.0106351 0.00581408 0.00272878 0.00709962 0.0117035 0.00406417 0.0114162 0.00402802 -0.00690081 -0.000797056 0.00267264 0.00335524 0.0082931 0.012088 0.00141747 0.00128758 0.0096657 0.00627536 0.0130352 0.00856838 0.00693311 0.00436669 0.00323622 0.00965867 -0.00124637 0.011829 0.0138353 0.000471081 0.00707179 -0.00107696 -0.00669907 -0.00270336 0.00440191 -0.0071737 0.00417317 0.00466822 0.00855359 0.00295406 0.0130448 0.00582917 0.00847467 0.00365939 -0.00146402 -0.00207243 0.00439416 -2.19286e-05 -0.000415184 -0.000543375 0.0070741 -0.011982 0.00612285 -0.00146121 -0.0132466 -0.00352882 0.000640988 -0.00840534 0.00246027 0.00437669 0.00340357 0.0127702 -0.00584328 0.00479287 0.00556084 0.00868483 0.00237517 -0.011494 0.0103368 0.00308496 0.000168825 -0.00329033 0.0120051 0.00205363 0.00401411 0.00245565 0.0151911 -0.00158832 0.00232327 0.00328244 0.000118566 0.00880952 0.00289324 0.00435517 0.00782507 0.00726168 0.011723 0.0017247 0.00250883 0.00190575 0.00650267 0.00469366 -0.0024956 -0.00327225 -0.000940522 0.0208503 0.0108782 0.00181603 -0.00342337 0.0210042 0.00498453 0.0164035 0.00182384 0.00111905 -0.000648834 0.00990386 0.0127466 0.00451074 0.0048025 0.0123673 -0.00280207 0.00926136 0.00737237 0.00621438 -6.33694e-05 0.0134834 0.0159858 0.0111933 0.00287373 -0.00611958 0.0021063 0.0181084
your	 4.61081e-05 0.00475738 -0.00480849 0.0255109 0.00938812 0.0157016 0.00636973 -0.00786396 0.00832759 0.00753696 0.0126094 0.0166379 0.00554718 0.0153342 0.000801217 -0.000412369 -0.00723569 -0.000996232 0.00557865 0.00101875 0.0167497 0.0146833 0.00549702 0.0144821 0.011265 0.00943506 0.0134786 0.00481111 0.00729538 -0.003843 -0.00589854 0.00632663 -0.00189575 0.00516697 0.00382607 0.0107586 0.012436 -0.00125735 0.00554797 0.0149007 0.00976869 0.00901722 0.00915527 -0.00855118 -0.000481796 0.00637393 0.0174585 0.015098 0.0108141 0.00673796 0.00208319 -0.00687877 -0.000531931 0.00166664 -0.00379196 0.0183168 0.0201167 -0.00127242 0.0169492 0.00185441 0.000512294 0.0214692 0.00271001 0.002642 0.0128309 -0.000964428 0.00847672 0.000512156 -0.0169157 0.0105438 0.0142461 0.00826838 0.0210745 -0.00974724 0.0028304 -0.000338227 0.0133435 0.00535154 0.0214526 -0.00371411 0.00779622 0.0138156 0.00969215 0.00732248 0.0161759 -0.00687909 0.00589937 0.011507 0.0129149 0.00907102 0.00887456 0.023662 -0.00224541 0.0104528 -0.00329386 -0.00166963 0.00813385 0.0105816 0.0012922 0.00020034 0.0142745 0.0195274 0.00984937 0.0194069 0.00222337 0.0182069 0.0114362 0.0237091 -0.0227123 0.0022693 -0.00804029 0.00429149 0.0265421 0.0156483 0.0113972 0.0149298 0.00688778 0.00277441 -0.00586898 0.00250807 -0.00267936 0.00407093 0.000465802 0.0277073 0.00634643 0.0135879 0.00777315 0.0134557
teen	 0.000236639 -0.00615965 -0.0017274 0.00622066 0.00998437 -0.000707826 0.00719262 0.00846184 0.000612062 0.00606867 0.00192018 0.00847116 0.00610518 0.00984471 0.00437481 0.00924097 0.00580213 0.00698942 0.012211 0.0093186 0.00330685 -0.00374708 0.00490646 0.000905126 -0.00290947 0.00741746 0.00741536 0.00246631 -0.0070828 0.00144924 0.00640808 0.00951291 0.000980015 0.00272682 -0.00761442 0.00375536 0.00107481 0.00583919 0.00635784 0.00488347 0.00696628 0.00944327 0.00330757 0.00415755 -0.00455432 0.00708591 0.00289935 0.00720078 0.00588431 0.0037506 0.00436439 0.00365674 0.00485552 0.0143713 -0.00873057 0.00358844 0.01135 0.0144949 0.0144725 0.0151276 0.00724333 0.0053528 0.00770477 0.0140171 0.00627226 0.00282353 0.0161649 0.00311033 0.00498174 0.00621918 0.00689165 0.00815332 0.00634279 0.0047873 -0.00149459 0.00978221 0.0126625 0.00669528 0.00124487 0.00685525 0.0130174 0.011951 0.00790469 0.00931231 0.0164413 0.00455433 0.00499392 0.00513361 0.00859211 -0.00404034 0.00101716 0.00965869 -0.00986981 0.00479415 -0.000496678 -0.000592687 0.00466343 0.00999008 0.010585 0.00224296 0.00612365 0.00477736 0.00206157 0.00590531 0.0119237 -0.010514 -0.00315154 -0.000674109 0.00138111 0.00509607 0.00589256 0.00156618 0.0109 0.00667463 0.00248923 0.00312791 0.00429023 0.00612737 0.00226238 0.00215544 -0.00928318 -0.00241278 0.000629934 0.00837621 0.00410528 0.00662305 0.0110067 0.00107714
are	 0.00122239 0.0038125 -0.00587736 0.0183071 0.0158302 0.0165151 0.00903508 -0.000549031 0.0162403 0.0066474 0.0165158 0.0154012 0.00806291 0.0145388 -0.00519021 0.00387915 -0.00304593 0.00297515 0.00220593 0.0015998 0.00645432 0.012841 0.0138659 0.0193064 0.00626431 0.0125696 0.020565 0.0119759 0.00754422 -0.00288633 -0.0070203 -0.00298201 -0.00429 0.00968762 0.00586978 0.00829507 -0.00144782 0.0130636 0.00205914 0.0156354 -0.000768127 0.0109758 0.011791 -0.00696086 0.00626444 -0.000896859 0.0150954 0.0142895 0.0181419 0.00979465 0.00757107 0.00617156 0.00589955 0.0104546 -0.00483551 0.0166247 0.0169052 0.00253766 0.0199119 0.00227829 -0.00117076 0.0215348 0.0146043 0.00405054 0.0115126 -0.000743176 0.00668164 -0.00789266 -0.0116111 0.0108552 0.00840596 0.00792336 0.0172963 0.00642237 0.00486338 -0.000815736 0.00902488 0.00735453 0.022434 -0.00194533 0.00872778 0.0196831 0.0127458 0.00286507 0.00786044 -0.00480187 0.0162972 0.00966489 0.0166952 0.00714655 0.0128524 0.0196372 -0.00725368 0.0101567 -0.00864649 0.00469647 0.00688046 0.00203253 -0.00270986 0.00451297 0.021269 0.0207616 0.0110824 0.0159912 0.00557117 0.00761192 0.00732622 0.019893 -0.0153402 0.006898 0.000459569 0.00261522 0.0139325 0.00584334 0.0123264 0.020301 -0.0017395 0.0055084 -0.00169549 -0.0023019 0.001213 0.0030704 0.0086597 0.0116443 0.00772131 0.0134945 0.00907706 0.00850991
where	 -0.00572681 -0.0226463 -0.0279826 -0.01969 0.036272 -0.0408598 0.0244958 -0.0186463 -0.0430151 0.0221574 0.0315522 0.0544609 -0.0132806 0.0729801 -0.0141967 -0.00113676 0.01426 0.0415242 0.0250703 0.00174754 0.00351429 -0.00751855 0.0362497 0.00941728 -0.00587371 0.0156067 0.0270489 0.00351495 -0.00883223 -0.0307812 -0.0042178 -0.00608438 0.00228371 0.0135518 -0.0643154 0.0105796 -0.0210483 0.0142277 0.0177845 0.0496303 -0.00212017 0.0664198 0.0191632 -0.0171994 -0.0552356 0.020988 -0.0104763 -0.0052968 0.0134362 0.0157455 -0.000164013 0.00978326 0.00037553 0.058068 -0.0196165 0.0529894 0.0122168 0.0579869 0.0400413 0.0365829 0.0733492 0.0554931 0.0502025 0.0466899 0.0028061 -0.0248762 0.0448595 -0.041355 -0.0272789 0.00456473 0.0417769 0.00430146 0.0970069 0.0690661 -0.0517416 0.00890091 0.0247989 0.0329321 0.049614 0.0106538 0.0132325 0.0540828 -0.021834 0.0448925 0.0484892 -0.00988688 0.022672 0.00515838 0.0460606 -0.0319231 -0.00147586 -0.00584103 -0.0655732 0.00950851 -0.0249924 -0.0173945 0.0220614 0.0199804 0.0154305 0.0221911 0.0769968 -0.0192583 -0.0198756 0.0380355 0.0388673 -0.0754978 0.00311702 -0.000532468 -0.0528571 0.0334394 0.000808954 -0.0270216 0.0546748 0.023418 -0.000252694 -0.0145304 -0.00290718 0.000464038 -0.00224135 -0.0145144 -0.00509952 -0.0353806 -0.0327897 -0.00914379 0.0163171 0.0801817 0.0405684 -0.0486778
ma	 0.0319805 0.0527807 0.0428881 0.0676723 -0.0359298 0.0536682 0.0206772 0.00322828 0.0702338 -0.00375629 0.0148483 -0.00911887 0.0428049 -0.058987 0.028782 0.00661953 -0.0443159 -0.0397924 -0.0278925 -0.00491028 0.0120746 0.032764 -0.0344719 0.0380222 0.0156591 0.00682639 -0.00432496 0.00698322 0.0199596 0.0237141 -0.0208634 0.013525 -0.0284678 0.0303469 0.067601 0.000789931 0.0438924 -0.00671071 -0.0166597 -0.0146494 0.0134576 -0.0375014 0.0178179 0.0208264 0.0602906 -0.0103998 0.0555294 0.0305692 0.0154484 -0.000112677 -0.0209426 -0.00569219 0.00301652 -0.0219455 0.0242886 -0.00501 0.0383823 -0.0664232 0.00412097 -0.034226 -0.0829785 -0.0180563 -0.016251 -0.0332855 0.0357587 0.0203736 -0.0262442 0.0301484 -0.0183287 0.0236065 -0.0233222 0.0173087 -0.0468508 -0.0805223 0.0454123 -0.010475 0.00973939 -0.0191373 0.0189378 0.00761517 0.0191295 -0.0101294 0.0826861 -0.0371008 -0.023534 -0.027658 -0.00176953 0.00257835 -0.0191169 0.0477779 0.0250239 0.0270049 0.0319286 0.0125623 0.0206369 0.0297018 -0.0131903 0.00874023 -0.0126681 -0.0251819 -0.015026 0.0713193 0.0208694 -0.0109769 -0.0338939 0.0960381 0.0214302 0.075265 0.0146223 -0.0194293 0.000804719 0.0191801 0.0171948 -0.0141063 0.00913809 0.051441 0.0121045 0.0123131 0.0260487 0.0147462 -0.00881357 0.0494007 0.0599501 0.0585877 0.00520762 -0.052351 -0.017527 0.0661074
it	 0.00197468 0.0159761 -0.00460941 0.0243126 0.00737103 0.0237811 0.012744 -0.00434962 0.0174242 0.0126977 0.0100262 0.0163332 0.0115015 0.00673021 -0.00251709 -0.00195207 -0.00522422 -0.00334729 0.0169703 0.00081752 0.0117014 0.0165221 0.00977512 0.0147447 0.00518174 0.00588057 0.013417 0.00722167 0.0171201 -0.00378577 -0.0107564 0.0135999 -0.0140502 0.0167981 0.00594533 0.00564154 0.0102821 0.0091749 0.000955499 0.00621648 0.00555936 0.00586454 0.00542206 0.00137893 0.0118062 0.00442158 0.0201336 0.016236 0.0154926 0.00648945 0.00364958 -0.00773309 0.00414239 -0.0020917 0.00386089 0.00159971 0.0127289 -0.00587237 0.0195733 0.00375283 -0.00334546 0.0104099 0.000251712 0.000417146 0.0141993 -0.00104014 0.00453752 0.010132 -0.0166049 0.00684646 0.00343674 0.0122934 0.0214586 -0.00655074 -0.00064999 0.000323252 0.0118193 -0.00734322 0.0246799 -0.00320897 0.00785296 0.00894193 0.0164505 -0.00118627 0.0111248 -0.00756399 0.0115521 0.00841042 0.00404443 0.0102735 0.0107269 0.0225112 0.00284039 0.0102594 -0.00287405 0.00744279 0.00864896 0.00408597 -0.00163177 -0.00126006 0.00974316 0.0291146 0.00756194 0.0138718 0.000304994 0.0113574 0.00946707 0.0256597 -0.0144921 0.00388139 -0.00409776 0.00383419 0.026312 0.00905999 0.0133733 0.0187179 -0.00280728 0.00361669 -0.00263425 0.00826988 0.00104407 0.0111346 0.0108315 0.0249468 0.00102258 0.011565 0.0103851 0.0200412
be	 0.0202065 0.0365971 0.0236561 0.0402377 -0.01026 0.0430425 0.0204518 0.00210222 0.0433115 0.00518545 0.0129065 0.000663446 0.0270929 -0.0230885 0.0205745 0.0010371 -0.0254836 -0.020684 -0.00965265 -0.00432274 0.0164393 0.0220551 -0.0172657 0.0285404 0.0148233 0.00445042 -0.000665729 0.00505654 0.0148962 0.0121902 -0.0135827 0.00826206 -0.0208926 0.0162595 0.0418858 -0.00328527 0.034225 -0.00463608 -0.00715257 -0.00270035 0.0154348 -0.0121612 0.0121076 0.0119468 0.0429247 -0.00960887 0.0414451 0.0215736 0.0143816 -0.00348337 -0.00623097 -0.00425337 0.00256071 -0.0150391 0.0192591 -0.0036973 0.0266855 -0.0438686 0.00393211 -0.0221188 -0.0465207 -0.00657223 -0.00438618 -0.0202729 0.0244613 0.0135386 -0.00818607 0.0270367 -0.0154748 0.0252646 -0.00967344 0.015874 -0.0191494 -0.0493931 0.0341361 -0.00475071 0.0110324 -0.00443707 0.0202658 0.00501693 0.0093062 -0.00923622 0.0460026 -0.0187688 -0.00837873 -0.0145473 0.000887706 0.00601053 -0.0146733 0.0304884 0.0130923 0.0186135 0.0250016 0.0137787 0.00917176 0.0157348 -0.00467463 0.00982941 -0.00480121 -0.0146368 -0.00753214 0.0511737 0.0131839 0.00829258 -0.0137245 0.0573856 0.020112 0.0511657 0.00135442 -0.00554609 0.00891585 0.0183746 0.0222406 0.000250258 0.00195974 0.0314959 0.00984893 0.00654266 0.0164994 0.00625065 -0.00194299 0.0392203 0.0340506 0.0364301 -0.00167103 -0.0200078 -0.000614364 0.0449805
all	 0.00461365 -0.00611187 -0.0044423 -0.00160226 0.0123966 -0.00419114 0.00409787 -0.00244642 -0.00893195 0.00712726 0.0144929 0.0101222 0.00554129 0.0214993 -0.00778878 -0.00405054 0.0132104 0.0168842 0.00227622 0.0047638 0.00131138 0.00816629 0.00572776 0.00252999 -0.00106117 0.0080385 0.0118198 0.00725353 -0.00195644 -0.00318958 0.00694559 0.002227 0.00470229 -0.000247425 -0.00780062 0.0108868 -0.0077733 0.0117324 0.0158013 0.0174588 0.000850622 0.0174993 0.00394876 -0.00460193 -0.0110344 0.00944456 0.00386328 0.00604404 0.0062889 0.00353546 0.0113275 0.00337647 0.00158577 0.024823 -0.00920722 0.0108951 -0.000353951 0.0168884 0.0135874 0.0182048 0.027153 0.0131842 0.00551546 0.0186656 -0.000862931 0.00474134 0.0209717 -0.00849707 -0.00794472 0.00160789 0.00399661 0.00416772 0.0245541 0.0222658 -0.00523031 0.00140172 0.00713886 0.019474 0.0085454 0.0101772 0.0032112 0.0164083 0.00206634 0.0203321 0.0121875 0.000381955 0.0123339 0.00633426 0.0171564 -0.00180645 -0.00147001 0.00822303 -0.011111 0.00523001 -0.00440233 -0.0019813 -0.00467889 0.00827309 0.00745175 0.0115064 0.0110925 -0.00925969 -0.000912489 0.0101606 0.0155474 -0.0190488 0.000618512 0.00463148 -0.0064633 0.00838206 0.0031649 -0.00693052 0.0168693 0.0175596 0.00186207 -0.00608474 0.000484982 -0.000966705 -0.000987413 -0.00100317 0.00129038 -0.0124183 -0.00361165 -0.0036503 0.00892656 0.0182758 0.0096781 -0.013771
art	 0.0164401 0.028006 0.0246237 0.031938 -0.00775322 0.0281451 0.0122609 0.0077974 0.0246789 -0.00228935 0.0112531 -0.00450165 0.0249175 -0.0167802 0.00711518 0.00532938 -0.0112518 -0.0115563 -0.0133961 0.00119314 0.011905 0.019435 -0.0107218 0.0133316 0.00982588 0.0048896 0.0037884 0.00409569 0.00781549 0.0112232 -0.0134334 0.0106321 -0.00760237 0.0165325 0.0296503 0.00773651 0.0215854 -0.00594181 -0.0064075 -0.00431897 0.0144209 -0.0154816 0.00920477 0.0124988 0.0333993 -0.00461873 0.0263204 0.0186619 0.0147454 -0.000159217 -0.00227409 0.000664965 0.00905313 -0.00584264 0.0166678 0.00368215 0.018502 -0.0374462 0.00153117 -0.012517 -0.0329374 -0.00950083 -0.000841311 -0.011028 0.0122672 0.00622639 -0.00338673 0.0217677 -0.00937805 0.0101552 -0.00801954 0.00891857 -0.0105766 -0.0314581 0.0304556 -0.0102147 0.00812536 -0.00375469 0.0195338 0.00496043 0.00796406 -0.00381443 0.0403004 -0.0174121 -0.0109117 -0.00519619 -0.00532668 0.00693525 -0.00812045 0.0218986 0.0154494 0.0139176 0.0149756 0.00836945 0.0104355 0.0184747 -0.00796605 0.00585369 -0.00626118 -0.0155604 -0.00362084 0.0343096 0.00868436 -0.000388003 -0.0104419 0.0514108 0.018826 0.0422731 0.00778828 -0.00797359 -0.00128734 0.00823562 0.0206211 -0.00364817 0.00790058 0.017142 0.00897619 0.0102058 0.0116231 0.00647195 0.00581009 0.0290594 0.025429 0.0301877 0.000248396 -0.014017 0.00145594 0.0384932
